codigo_ibge,municipio,uf_sigla,populacao
5107800,Santo Antônio do Leverger,MT,16839
5107859,São Félix do Araguaia,MT,14604
5107875,Sapezal,MT,32514
5107883,Serra Nova Dourada,MT,1941
5107909,Sinop,MT,223780
5107925,Sorriso,MT,124665
5107941,Tabaporã,MT,9895
5107958,Tangará da Serra,MT,114603
5108006,Tapurah,MT,15638
5108055,Terra Nova do Norte,MT,10591
5108105,Tesouro,MT,2935
5108204,Torixoréu,MT,4238
5108303,União do Sul,MT,3904
5108352,Vale de São Domingos,MT,2892
5108402,Várzea Grande,MT,318922
5108501,Vera,MT,10758
5108600,Vila Rica,MT,19686
5108808,Nova Guarita,MT,4546
5108857,Nova Marilândia,MT,3731
5108907,Nova Maringá,MT,5705
5108956,Nova Monte Verde,MT,8470
5200050,Abadia de Goiás,GO,22052
5200100,Abadiânia,GO,17738
5200134,Acreúna,GO,22079
5200159,Adelândia,GO,2282
5200175,Água Fria de Goiás,GO,4979
5200209,Água Limpa,GO,1843
5200258,Águas Lindas de Goiás,GO,245352
5200308,Alexânia,GO,28244
5200506,Aloândia,GO,1977
5200555,Alto Horizonte,GO,6487
5200605,Alto Paraíso de Goiás,GO,11182
5200803,Alvorada do Norte,GO,8619
5200829,Amaralina,GO,3267
5200852,Americano do Brasil,GO,5260
5200902,Amorinópolis,GO,2906
5201108,Anápolis,GO,420300
5201207,Anhanguera,GO,913
5201306,Anicuns,GO,18306
5201405,Aparecida de Goiânia,GO,556021
5201454,Aparecida do Rio Doce,GO,3045
5201504,Aporé,GO,4488
5201603,Araçu,GO,3840
5201702,Aragarças,GO,18601
5201801,Aragoiânia,GO,12806
5202155,Araguapaz,GO,7152
5202353,Arenópolis,GO,2904
5202502,Aruanã,GO,8570
5202601,Aurilândia,GO,3237
5202809,Avelinópolis,GO,2993
5203104,Baliza,GO,3306
5203203,Barro Alto,GO,10853
5203302,Bela Vista de Goiás,GO,37305
5203401,Bom Jardim de Goiás,GO,7775
5203500,Bom Jesus de Goiás,GO,24925
5203559,Bonfinópolis,GO,11025
5203575,Bonópolis,GO,3289
5203609,Brazabrantes,GO,4201
5203807,Britânia,GO,5798
5203906,Buriti Alegre,GO,10930
5203939,Buriti de Goiás,GO,2800
5203962,Buritinópolis,GO,3140
5204003,Cabeceiras,GO,7689
5204102,Cachoeira Alta,GO,11854
5204201,Cachoeira de Goiás,GO,1417
5204250,Cachoeira Dourada,GO,7762
5204300,Caçu,GO,14034
5204409,Caiapônia,GO,16628
5204508,Caldas Novas,GO,106820
5204557,Caldazinha,GO,4819
5204607,Campestre de Goiás,GO,3879
5204656,Campinaçu,GO,3760
5204706,Campinorte,GO,12983
5204805,Campo Alegre de Goiás,GO,7807
5204854,Campo Limpo de Goiás,GO,8579
5204904,Campos Belos,GO,18227
5204953,Campos Verdes,GO,3822
5205000,Carmo do Rio Verde,GO,9988
5205059,Castelândia,GO,2871
5205109,Catalão,GO,122760
5205208,Caturaí,GO,5352
5205307,Cavalcante,GO,9730
5205406,Ceres,GO,22570
5205455,Cezarina,GO,8301
5205471,Chapadão do Céu,GO,14321
5205497,Cidade Ocidental,GO,101570
5205513,Cocalzinho de Goiás,GO,27196
5205521,Colinas do Sul,GO,4188
5205703,Córrego do Ouro,GO,2441
5205802,Corumbá de Goiás,GO,10724
5205901,Corumbaíba,GO,9484
5206206,Cristalina,GO,66827
5206305,Cristianópolis,GO,3670
5206404,Crixás,GO,17532
5206503,Cromínia,GO,3999
5206602,Cumari,GO,2951
5206701,Damianópolis,GO,3917
5206800,Damolândia,GO,2753
5206909,Davinópolis,GO,1889
5207105,Diorama,GO,1991
5207253,Doverlândia,GO,6823
5207352,Edealina,GO,4104
5207402,Edéia,GO,11982
5207501,Estrela do Norte,GO,3214
5207535,Faina,GO,7167
5207600,Fazenda Nova,GO,5842
5207808,Firminópolis,GO,10274
5207907,Flores de Goiás,GO,14273
5208004,Formosa,GO,121559
5208103,Formoso,GO,4662
5208152,Gameleira de Goiás,GO,3563
5208301,Divinópolis de Goiás,GO,4405
5208400,Goianápolis,GO,14758
5208509,Goiandira,GO,4962
5208608,Goianésia,GO,78009
5208707,Goiânia,GO,1503256
5208806,Goianira,GO,81495
5208905,Goiás,GO,24172
5209101,Goiatuba,GO,36984
5209150,Gouvelândia,GO,4313
5209200,Guapó,GO,20985
5209291,Guaraíta,GO,2170
5209408,Guarani de Goiás,GO,4091
5209457,Guarinos,GO,2154
5209606,Heitoraí,GO,3342
5209705,Hidrolândia,GO,30587
5209804,Hidrolina,GO,3477
5209903,Iaciara,GO,10289
5209937,Inaciolândia,GO,6076
5209952,Indiara,GO,17985
5210000,Inhumas,GO,53884
5210109,Ipameri,GO,26223
5210158,Ipiranga de Goiás,GO,2968
5210208,Iporá,GO,37283
5210307,Israelândia,GO,2515
5210406,Itaberaí,GO,47603
5210562,Itaguari,GO,5120
5210604,Itaguaru,GO,4837
5210802,Itajá,GO,4276
5210901,Itapaci,GO,21891
5211008,Itapirapuã,GO,8133
5211206,Itapuranga,GO,26553
5211305,Itarumã,GO,6124
5211404,Itauçu,GO,7636
5211503,Itumbiara,GO,113322
5211602,Ivolândia,GO,2731
5211701,Jandaia,GO,6365
5211800,Jaraguá,GO,46633
5211909,Jataí,GO,111634
5212006,Jaupaci,GO,2939
5212055,Jesúpolis,GO,2112
5212105,Joviânia,GO,7247
5212204,Jussara,GO,19926
5212253,Lagoa Santa,GO,1435
5212303,Leopoldo de Bulhões,GO,9123
5212501,Luziânia,GO,221262
5212600,Mairipotaba,GO,2631
5212709,Mambaí,GO,8493
5212808,Mara Rosa,GO,10806
5212907,Marzagão,GO,2942
5212956,Matrinchã,GO,4004
5213004,Maurilândia,GO,10145
5213053,Mimoso de Goiás,GO,2626
5213087,Minaçu,GO,26616
5213103,Mineiros,GO,74999
5213400,Moiporá,GO,1687
5213509,Monte Alegre de Goiás,GO,6534
5213707,Montes Claros de Goiás,GO,9024
5213756,Montividiu,GO,13094
5213772,Montividiu do Norte,GO,3743
5213806,Morrinhos,GO,54326
5213855,Morro Agudo de Goiás,GO,2505
5213905,Mossâmedes,GO,4626
5214002,Mozarlândia,GO,15199
5214051,Mundo Novo,GO,6202
5214101,Mutunópolis,GO,3540
5214408,Nazário,GO,8349
5214507,Nerópolis,GO,34273
5214606,Niquelândia,GO,33890
5214705,Nova América,GO,2380
5214804,Nova Aurora,GO,2132
5214838,Nova Crixás,GO,13153
5214861,Nova Glória,GO,8356
5214879,Nova Iguaçu de Goiás,GO,3084
5214903,Nova Roma,GO,3022
5215009,Nova Veneza,GO,9883
5215207,Novo Brasil,GO,3567
5215231,Novo Gama,GO,107663
5215256,Novo Planalto,GO,3703
5215306,Orizona,GO,17035
5215405,Ouro Verde de Goiás,GO,4109
5215504,Ouvidor,GO,7665
5215603,Padre Bernardo,GO,37207
5215652,Palestina de Goiás,GO,3113
5215702,Palmeiras de Goiás,GO,34375
5215801,Palmelo,GO,2266
5215900,Palminópolis,GO,3959
5216007,Panamá,GO,2432
5216304,Paranaiguara,GO,7356
5216403,Paraúna,GO,10727
5216452,Perolândia,GO,2999
5216809,Petrolina de Goiás,GO,9519
5216908,Pilar de Goiás,GO,2254
5217104,Piracanjuba,GO,25373
5217203,Piranhas,GO,11940
5217302,Pirenópolis,GO,28028
5217401,Pires do Rio,GO,33736
5217609,Planaltina,GO,112304
5217708,Pontalina,GO,18763
5218003,Porangatu,GO,45512
5218052,Porteirão,GO,4276
5218102,Portelândia,GO,3191
5218300,Posse,GO,36291
5218391,Professor Jamil,GO,3750
5218508,Quirinópolis,GO,50329
5218607,Rialma,GO,12665
5218706,Rianápolis,GO,3893
5218789,Rio Quente,GO,4033
5218805,Rio Verde,GO,241494
5218904,Rubiataba,GO,20186
5219001,Sanclerlândia,GO,8085
5219100,Santa Bárbara de Goiás,GO,6306
5219209,Santa Cruz de Goiás,GO,3004
5219258,Santa Fé de Goiás,GO,5047
5219308,Santa Helena de Goiás,GO,39601
5219357,Santa Isabel,GO,3543
5219407,Santa Rita do Araguaia,GO,5765
5219456,Santa Rita do Novo Destino,GO,2611
5219506,Santa Rosa de Goiás,GO,2828
5219605,Santa Tereza de Goiás,GO,3172
5219704,Santa Terezinha de Goiás,GO,10837
5219712,Santo Antônio da Barra,GO,4279
5219738,Santo Antônio de Goiás,GO,8066
5219753,Santo Antônio do Descoberto,GO,75221
5219803,São Domingos,GO,9457
5219902,São Francisco de Goiás,GO,6507
5220009,São João d'Aliança,GO,15026
5220058,São João da Paraúna,GO,1812
5220108,São Luís de Montes Belos,GO,35288
5220157,São Luiz do Norte,GO,4939
5220207,São Miguel do Araguaia,GO,22040
5220264,São Miguel do Passa Quatro,GO,4671
5220280,São Patrício,GO,2200
5220405,São Simão,GO,17181
5220454,Senador Canedo,GO,175042
5220504,Serranópolis,GO,8237
5220603,Silvânia,GO,23150
5220686,Simolândia,GO,5634
5220702,Sítio d'Abadia,GO,2978
5221007,Taquaral de Goiás,GO,4180
5221080,Teresina de Goiás,GO,2660
5221197,Terezópolis de Goiás,GO,8340
5221304,Três Ranchos,GO,2976
5221403,Trindade,GO,153560
5221452,Trombas,GO,3080
5221502,Turvânia,GO,4449
5221551,Turvelândia,GO,5171
5221577,Uirapuru,GO,2798
5221601,Uruaçu,GO,44533
5221700,Uruana,GO,13857
5221809,Urutaí,GO,3700
5221858,Valparaíso de Goiás,GO,218416
5221908,Varjão,GO,3770
5222005,Vianópolis,GO,15644
5222054,Vicentinópolis,GO,9175
5222203,Vila Boa,GO,4145
5222302,Vila Propício,GO,6028
5300108,Brasília,DF,2996899
